re : draft eol banner,0.206
eol click trade curtailment and banner,0.3518
fw : highly confidential,0.1371
re : newco regulatory list,0.7996
cash & reorg financial reporting,0.7621
strictly confidential,0.64
11 / 30 and 12 / 3 dpr - update,0.8257
fw : strictly confidential,0.8477
wire request,0.3245
constellation interest in enron book,0.5878
carlos alatorre,0.6649
colin,0.6832
carlos alatorre update,0.9316
enron mentions,0.3844
terminated employees,0.3726
re : newco regulatory list,0.2609
latest commercial info,0.7674
ppa update,0.6074
"fw : cash hayslett , rod ; gunther , dave ; selzer , howard ; lindsey , mark e . ; beck , sally ; stubblefield , wade ; lindsey , mark e . ; perkins , mary ; marlow , keith ; saunders , james ; harris , kim ; myers , thomas ; castleman , kent ; sommers , jeffrey e . ; geaccone , tracy ; davis , rachel a . ; labaume , wanda ; roper , kerry ; nelson , kimberley ; west , terry ; garcia , paul ; bowen , todd ; delainey , david w . ; dietrich , janet ; fallon , jim ; horton , stanley ; hughes , james a . ; kitchen , louise ; lavorato , john ; mcconnell , mike ; mcmahon , jeffrey ; shankman , jeffrey a . ; whalley , greg ; myer , karen ; valdez , christina ; hinojosa , esmeralda ; oxley , david",0.2669
re : newco regulatory list,0.4849
11 / 30 and 12 / 3 dpr - update as of 12 / 15 / 01,0.1369
re : ibm,0.2023
west power - newco,0.7105
deal issues,0.5849
data requested,0.197
re : ubsw due diligence ( it portion ),0.0866
revised list,0.8024
critical meeting ! ! ! - new cash control process meeting,0.7496
fw :,0.3302
re : terminated employees,0.0488
fw : non us locations,0.0926
new hr contacts - post headcount reduction,0.0828
re : terminated employees,0.6204
"new cash conrol process - 2 : 00 pm meeting , december 5 , 2001 in the",0.7856
"cash hayslett , rod ; geaccone , tracy ; myers , thomas ; castleman , kent ; sommers , jeffrey e . ; selzer , howard ; lindsey , mark e . ; beck , sally ; stubblefield , wade ; gunther , dave ; west , terry",0.785
re : newco regulatory list,0.8984
re : newco regulatory list,0.6685
revised services for executive support,0.1457
california refund proceeding stayed indefinitely,0.2568
amy fitzpatrick sent me a list and asked me to estimate bonus numbers for eol employees destined for netco . i ' d like to talk to you before i work on this .,0.0506
re :,0.1454
fw : proposed employee letter on retention program,0.6911
revised employee retention letter,0.2344
proposed employee letter on retention payments,0.4436
benefits for terminated employees,0.5447
remote office lease payments,0.138
commercial netco west power,0.7943
"cash hayslett , rod ; gunther , dave ; selzer , howard ; lindsey , mark e . ; beck , sally ; stubblefield , wade ; lindsey , mark e . ; perkins , mary ; marlow , keith ; saunders , james ; harris , kim ; myers , thomas ; castleman , kent ; sommers , jeffrey e . ; geaccone , tracy ; davis , rachel a . ; labaume , wanda ; roper , kerry ; nelson , kimberley ; west , terry ; garcia , paul ; bowen , todd ; delainey , david w . ; dietrich , janet ; fallon , jim ; horton , stanley ; hughes , james a . ; kitchen , louise ; lavorato , john ; mcconnell , mike ; mcmahon , jeffrey ; shankman , jeffrey a . ; whalley , greg ; myer , karen ; valdez , christina ; hinojosa , esmeralda ; oxley , david",0.9761
fw : eol source code,0.1585
nytimes . com article : enron paid out ' retention ' bonuses before,0.8438
master list,0.1373
re : benefits for terminated employees,0.9237
fw :,0.0543
proceeding,0.7825
fw : strictly confidential,0.9499
"re : ees ; risk management , it , operations",0.6402
newco headcount file,0.9142
fw :,0.9068
foreign insolvency procedures,0.0585
"dinari , sabra l . e : benefits for terminated employees",0.9343
re : newco,0.9692
enrononline : briton who took trading online,0.3812
fw : benefits for terminated employees,0.6122
severance for ena lay - off ' s,0.4818
re :,0.9138
re : severance re canada,0.7435
re : retention of select individuals,0.3696
re : matt hommel,0.9662
"please see attached spreadsheet . total headcount at 874 and total bonus $ s at 13 , 019 , 750",0.124
re :,0.174
fw : $ 5 million for 90 days ? - how quaint !,0.7305
"louise ,",0.2417
re : matt hommel,0.2359
re : retention of select individuals,0.367
netco,0.7951
conf . call details,0.2314
west power lists,0.9955
re : eol source code,0.8881
fw : remaining it due diligence list,0.5334
communication of deferral plan status for active and inactive,0.3022
questions,0.533
fw : due diligence requests,0.62
you are on bloomberg - news section,0.3454
ena estate group meeting,0.4349
re : new organisation for maximising ena positions,0.3549
please review,0.4369
bob hall direct reports,0.6951
fw :,0.3026
enron canada non - commercial staff,0.1064
re :,0.1081
list of staff,0.0083
ena estate group,0.5859
ena estate meeting,0.5595
tentative conference call with greg whalley,0.918
re : old co,0.1145
west power contracts - estate,0.6096
updated q & as for enron employees,0.9641
kiodex,0.6051
fw : structuring resources,0.6772
expense ground rules,0.6143
enrononline property of interest to newco,0.7107
re : jp morgan,0.9884
ip,0.1132
re : bonus question,0.7387
fw : new _ co retention payment file,0.5892
fw :,0.2017
netcoonline . com,0.6429
master termination log,0.7044
update on issuance of the dpr,0.45
broker client,0.9148
fw : thank you !,0.2907
master vs . gtc,0.9769
potential partner hr data request,0.8641
status update on the dpr,0.8433
data room process,0.5528
netco power marketing,0.2552
same story - different spin,0.0889
re : kiodex,0.8085
re : kiodex,0.0808
absolute clarity,0.6012
systems / lists,0.4109
top customers . xls,0.2982
post br petiition scheduling by east wholesale power,0.6896
ask jeeves,0.9901
fw : requested document,0.6451
re : netco,0.4519
important communication - relocation services,0.5887
re : trademarks for newco,0.3548
re : netco,0.9079
fw : louise kitchen director and officer report as of 12 - 13 - 2001 per,0.6713
fw : structuring resources,0.1366
pianting,0.9154
texmex obligation,0.9694
data room binders complete,0.2763
sally beck ' s group data room index,0.2019
data room information,0.2389
"model , files and apps",0.9714
dataroom,0.697
re : revised draft of the assignment and license agreement,0.7146
re : revised draft of the assignment and license agreement,0.8606
fw : revised draft of the assignment and license agreement,0.8516
thankyou,0.0804
url for eol,0.1494
re :,0.9545
re :,0.8661
re : cancelflights for next week - i ' m staying here,0.1972
broker client deals,0.4337
fw : screenshots,0.7352
"gentlemen and lady ,",0.9373
fw : # by city,0.7251
update on wholesale jv auction,0.7792
"memo for 4 pm cst meeting today , december 17 , 2001",0.9243
tim belden ' s new cell number,0.1446
updated email regarding netco process,0.7885
re : trademarks for newco,0.7566
fw : limited partnership agreement,0.9103
"from raymond bowen , jr . , evp , finance & treasurer",0.8189
re : url for eol,0.8715
if you get this message tonight - can you please bring the striped sample you have from pat mcdonnell ? he needs it to match a rug for you .,0.6506
invoice for swissreenergy . com,0.8611
invoice for ubsenergy . com,0.8558
invoice for citigroupenergy . com,0.4343
invoice for jpmorganenergy . com,0.7222
oldco wind - up,0.4877
organizational announcement,0.0548
fw : clean retention agreement,0.1199
fw : draft employee agreement doc,0.982
content,0.1199
thank you for using register . com,0.2359
broker client,0.2241
auction documents,0.2564
re : remote offices,0.6115
fw : confidential attorney client work product,0.0018
letter to stephen baum re solicitation of employees,0.3977
revised rider,0.3203
"revised construst of "" assets "" under apa",0.6153
the list ?,0.7961
remote offices,0.2947
re : revised tsa - template,0.0512
tom martin vacation,0.9561
fw : reps / warranties,0.8068
thank you for using register . com,0.7927
thank you for using register . com,0.2427
thank you for using register . com,0.3847
redacted information,0.2016
rider,0.6706
updated data room index,0.0337
due diligence contacts,0.0079
splash page text,0.5288
content,0.728
fw : splash page text,0.2183
fw : * ene : bid package,0.167
fw : getting a deal done,0.8866
"holiday key contact list - december 17 - january 4 , 2002",0.7993
fw : the road to competitive electricity markets in mexico,0.79
fw : commodities futures and swaps contracts : set - off and bankruptcy,0.8859
re :,0.8081
fw : hpl outstanding items,0.7292
talking points for netco employees,0.4398
fw : ees by group,0.8898
re : remote offices,0.2125
proposed payment changes from dave forster for eol,0.8206
belden new cell phone,0.1075
west power prepays,0.7361
netco memo,0.0786
re : integration meeting,0.0838
re : integration meeting,0.1675
citigroup visit,0.6602
re : integration meeting,0.2504
re : integration meeting,0.4351
contact numbers for mark haedicke,0.3019
restricted stock,0.9954
re : thankyou,0.2039
re :,0.5409
re :,0.446
fw :,0.3012
re : netco employment agreements - - version 5 of cover memo,0.1428
re :,0.0264
re : integration meeting,0.8429
can you work you legalies into this form .,0.7835
re : integration meeting,0.2514
re : integration meeting,0.6926
re : integration meeting,0.589
request submitted : access request for brian . redmond @ enron . com,0.1106
fw : presentation,0.9819
fw : presentation,0.822
presentations,0.2241
re : please book medicals,0.6424
re : re - start / integration planning,0.8898
citigroup,0.1268
2002 netco plan,0.5118
infinity support,0.1667
meeting friday,0.6975
ardmore facilities,0.8655
ny office,0.041
proposed retention bonuses for netco,0.0339
re : re - start / integration planning,0.914
re : contracts address list,0.29
re : contracts address list,0.4602
budget # ' s,0.7422
contracts address list,0.2465
re : re - start / integration planning,0.8236
var 12 / 28 / 01,0.2313
splash page,0.17
bonus and options,0.1656
re : proposed retention bonuses for netco,0.9222
re : netco,0.1089
re : re - start / integration planning,0.932
re : big pig,0.8852
re : proposed retention bonuses for netco,0.1439
re : revised cover memo,0.4637
cover memo redux,0.1729
revised cover memo,0.5669
re : netco,0.8509
re : business plans,0.4826
re : east origination,0.8051
re : netco list,0.9369
terminated employees ' benefits,0.7622
"re : it johnson , jeff ; stock , steve ; mcauliffe , bob",0.1715
netco - immediate contracts,0.457
restart plans,0.9491
delisting,0.1048
re :,0.1771
re : chris ' s letter,0.5814
fw : netco,0.1457
fw : terminated employees ' benefits,0.2685
re : netco,0.3811
re : netco,0.356
umbrella request,0.9236
iso memberships,0.0875
fw : status of plan revisions,0.3405
netco required contracts,0.3366
re : chris ' s letter,0.6576
netco due diligence,0.004
i chatted with jim - everything ' s cool . call me when you need me .,0.1534
org chart,0.9403
netco implemention template,0.2575
jvs,0.3028
"it stock , steve ; mcauliffe , bob",0.5028
"fw : thursday , jan 3 rd conference call",0.3765
hr ' s list,0.3642
fw : netco conference calls,0.2233
fw : netco conference calls,0.7577
fw :,0.0434
re : re - start / integration planning,0.4354
netco list,0.8423
2002 tx orig budget,0.2605
re : phone call,0.222
gtc vs . master,0.9212
revised schedule,0.0939
weather and crude,0.8778
this week ' s schedule,0.8956
do i need to be in this meeting ?,0.0742
re : bonus prc,0.3939
re : bonus prc,0.7075
re : bonus prc,0.4099
re : netco p & l ' s,0.6219
replacing our people who have left,0.623
re : agenda,0.0365
netco p & l ' s,0.816
agenda,0.423
re :,0.9519
re : big pig,0.581
re : netco,0.1281
fw : name swaps,0.7921
re : list of topn 50 counterparties,0.403
netco pa and eta,0.3459
issues and update,0.1289
attached please find the proposed electronic trading agreement and password application for netco . i have included a clean copy of each document as well as a red - lined copy marked against the version sent to mark taylor by dave and carl .,0.4131
govt & reg affairs org chart,0.1198
netco structuring re - start plan,0.0566
enrononline documents,0.6116
re : remote offices,0.47
re : 9 : 00 am est call on 1 / 4 / 02,0.7791
